,AAPL,AMZN,GOOGL,META,MSFT,NFLX,TSLA
2018-12-13,41.24919509887695,82.91899871826172,53.676998138427734,145.00999450683594,104.85497283935547,276.0199890136719,25.119333267211914
2018-12-14,39.929325103759766,79.59549713134766,52.58549880981445,144.05999755859375,101.57855987548828,266.8399963378906,24.380666732788086
2018-12-17,39.5577278137207,76.04550170898438,51.282501220703125,140.19000244140625,98.57038116455078,262.79998779296875,23.22800064086914
2018-12-18,40.07168197631836,77.5739974975586,52.170501708984375,143.66000366210938,99.60504913330078,270.94000244140625,22.468666076660156
2018-12-19,38.821773529052734,74.75399780273438,51.77299880981445,133.24000549316406,99.33679962158203,266.7699890136719,22.197999954223633
2018-12-20,37.842124938964844,73.04149627685547,51.17900085449219,133.39999389648438,97.24832916259766,260.5799865722656,21.025333404541016
2018-12-21,36.37023162841797,68.87249755859375,49.5625,124.94999694824219,94.10601043701172,246.38999938964844,21.31800079345703
2018-12-24,35.42918395996094,67.197998046875,49.23350143432617,124.05999755859375,90.17816162109375,233.8800048828125,19.69266700744629
2018-12-26,37.92416763305664,73.54499816894531,52.39250183105469,134.17999267578125,96.33818817138672,253.6699981689453,21.73933219909668
2018-12-27,37.678043365478516,73.08200073242188,52.64500045776367,134.52000427246094,96.93218994140625,255.57000732421875,21.075332641601562
2018-12-28,37.69735336303711,73.9010009765625,52.33399963378906,133.1999969482422,96.17534637451172,256.0799865722656,22.257999420166016
2018-12-31,38.061710357666016,75.09850311279297,52.24800109863281,131.08999633789062,97.30579376220703,267.6600036621094,22.18666648864746
2019-01-02,38.105140686035156,76.95649719238281,52.73400115966797,135.67999267578125,96.87469482421875,267.6600036621094,20.674667358398438
2019-01-03,34.3095817565918,75.01399993896484,51.27349853515625,131.74000549316406,93.31086730957031,271.20001220703125,20.02400016784668
2019-01-04,35.77423858642578,78.76950073242188,53.903499603271484,137.9499969482422,97.65068817138672,297.57000732421875,21.179332733154297
2019-01-07,35.69460678100586,81.47550201416016,53.79600143432617,138.0500030517578,97.77522277832031,315.3399963378906,22.33066749572754
2019-01-08,36.375057220458984,82.8290023803711,54.26850128173828,142.52999877929688,98.48416900634766,320.2699890136719,22.356666564941406
2019-01-09,36.99277114868164,82.97100067138672,54.08250045776367,144.22999572753906,99.89244079589844,319.9599914550781,22.568666458129883
2019-01-10,37.11100387573242,82.81099700927734,53.94150161743164,144.1999969482422,99.2505874633789,324.6600036621094,22.99799919128418
2019-01-11,36.74665451049805,82.02799987792969,53.2234992980957,143.8000030517578,98.48416900634766,337.5899963378906,23.150667190551758
2019-01-14,36.194095611572266,80.8604965209961,52.57550048828125,145.38999938964844,97.76565551757812,332.94000244140625,22.293333053588867
2019-01-15,36.93486404418945,83.72799682617188,54.32550048828125,148.9499969482422,100.60139465332031,354.6400146484375,22.961999893188477
2019-01-16,37.38607406616211,84.18900299072266,54.47549819946289,147.5399932861328,100.95585632324219,351.3900146484375,23.06999969482422
2019-01-17,37.608070373535156,84.66100311279297,54.95600128173828,148.3000030517578,101.66478729248047,353.19000244140625,23.15399932861328
2019-01-18,37.839717864990234,84.80999755859375,55.3650016784668,150.0399932861328,103.18801879882812,339.1000061035156,20.150667190551758
2019-01-22,36.990352630615234,81.6084976196289,53.93149948120117,147.57000732421875,101.2432632446289,325.1600036621094,19.92799949645996
2019-01-23,37.13996124267578,82.0009994506836,54.22050094604492,144.3000030517578,102.22999572753906,321.989990234375,19.172666549682617
2019-01-24,36.8455810546875,82.74649810791016,54.20000076293945,145.8300018310547,101.74141693115234,326.6700134277344,19.43400001525879
2019-01-25,38.0665283203125,83.52850341796875,55.07550048828125,149.00999450683594,102.67071533203125,338.04998779296875,19.80266761779785
2019-01-28,37.71424102783203,81.89450073242188,53.99300003051758,147.47000122070312,100.66844940185547,335.6600036621094,19.7586669921875
2019-01-29,37.323341369628906,79.69400024414062,53.50299835205078,144.19000244140625,98.61830139160156,328.8999938964844,19.83066749572754
2019-01-30,39.87382888793945,83.52149963378906,54.89950180053711,150.4199981689453,101.91384887695312,340.6600036621094,20.584667205810547
2019-01-31,40.160972595214844,85.9365005493164,56.294498443603516,166.69000244140625,100.04573059082031,339.5,20.468000411987305
2019-02-01,40.18026351928711,81.3115005493164,55.930999755859375,165.7100067138672,98.46499633789062,339.8500061035156,20.81399917602539
2019-02-04,41.32158279418945,81.66549682617188,57.07099914550781,169.25,101.30072784423828,351.3399963378906,20.859333038330078
2019-02-05,42.02857208251953,82.94049835205078,57.59349822998047,171.16000366210938,102.71858978271484,355.80999755859375,21.42333221435547
2019-02-06,42.043052673339844,82.01300048828125,56.144500732421875,170.49000549316406,101.57855987548828,352.19000244140625,21.148000717163086
2019-02-07,41.246788024902344,80.71849822998047,55.295501708984375,166.3800048828125,100.85044860839844,344.7099914550781,20.500667572021484
2019-02-08,41.295249938964844,79.41100311279297,55.11899948120117,167.3300018310547,101.2336654663086,347.57000732421875,20.386667251586914
2019-02-11,41.057769775390625,79.55000305175781,55.10599899291992,165.7899932861328,100.831298828125,345.7300109863281,20.856000900268555
2019-02-12,41.41157150268555,81.90049743652344,56.37900161743164,165.0399932861328,102.40245056152344,359.9700012207031,20.78733253479004
2019-02-13,41.2395133972168,82.0,56.43149948120117,164.07000732421875,102.32581329345703,351.7699890136719,20.544666290283203
2019-02-14,41.3897590637207,81.13249969482422,56.459999084472656,163.9499969482422,102.41204833984375,359.07000732421875,20.251333236694336
2019-02-15,41.29766845703125,80.39749908447266,55.98149871826172,162.5,103.67664337158203,356.8699951171875,20.525333404541016
2019-02-19,41.4212646484375,81.37899780273438,56.32550048828125,162.2899932861328,103.62871551513672,361.9200134277344,20.375999450683594
2019-02-20,41.68782043457031,81.1050033569336,56.02949905395508,162.55999755859375,103.08995056152344,359.9100036621094,20.17066764831543
2019-02-21,41.4527702331543,80.97200012207031,55.21049880981445,160.0399932861328,105.2643051147461,356.9700012207031,19.415332794189453
2019-02-22,41.91561508178711,81.5780029296875,55.827999114990234,161.88999938964844,106.76519012451172,363.0199890136719,19.6473331451416
2019-02-25,42.22093963623047,81.6500015258789,55.86650085449219,164.6199951171875,107.3616943359375,363.9100036621094,19.917999267578125
2019-02-26,42.245174407958984,81.81999969482422,56.10049819946289,164.1300048828125,108.10253143310547,364.9700012207031,19.857332229614258
2019-02-27,42.376033782958984,82.05449676513672,56.144500732421875,162.80999755859375,107.91970825195312,362.8699951171875,20.982667922973633
2019-02-28,41.95923614501953,81.99150085449219,56.32749938964844,161.4499969482422,107.7850341796875,358.1000061035156,21.325332641601562
2019-03-01,42.400272369384766,83.58650207519531,57.42599868774414,162.27999877929688,108.26607513427734,357.32000732421875,19.652666091918945
2019-03-04,42.61351013183594,84.80850219726562,57.67100143432617,167.3699951171875,108.00631713867188,351.0400085449219,19.02400016784668
2019-03-05,42.535972595214844,84.62149810791016,58.45949935913086,171.25999450683594,107.467529296875,354.29998779296875,18.43600082397461
2019-03-06,42.29122543334961,83.44750213623047,58.24700164794922,172.50999450683594,107.5156478881836,359.6099853515625,18.416000366210938
2019-03-07,41.80171203613281,81.29750061035156,57.54249954223633,169.1300048828125,106.2071533203125,352.6000061035156,18.439332962036133
2019-03-08,41.90107727050781,81.04000091552734,57.49850082397461,169.60000610351562,106.3226318359375,349.6000061035156,18.94266700744629
2019-03-11,43.35262680053711,83.53099822998047,58.9630012512207,172.07000732421875,108.55471801757812,358.8599853515625,19.39466667175293
2019-03-12,43.8397102355957,83.65499877929688,59.86249923706055,171.9199981689453,109.31477355957031,356.2699890136719,18.890666961669922
2019-03-13,44.0335693359375,84.54049682617188,59.952999114990234,173.3699951171875,110.16143798828125,361.2099914550781,19.263999938964844
2019-03-14,44.52306365966797,84.31099700927734,59.62649917602539,170.1699981689453,110.24800872802734,358.82000732421875,19.33066749572754
2019-03-15,45.102237701416016,85.61799621582031,59.51499938964844,165.97999572753906,111.51799774169922,361.4599914550781,18.36199951171875
2019-03-18,45.562660217285156,87.10749816894531,59.4275016784668,160.47000122070312,113.11510467529297,363.44000244140625,17.965999603271484
2019-03-19,45.20159149169922,88.09249877929688,60.12300109863281,161.57000732421875,113.19208526611328,358.7799987792969,17.83133316040039
2019-03-20,45.596588134765625,89.8635025024414,61.32149887084961,165.44000244140625,113.06700134277344,375.2200012207031,18.239999771118164
2019-03-21,47.27592468261719,90.96299743652344,61.80649948120117,166.0800018310547,115.66471099853516,377.8699951171875,18.26799964904785
2019-03-22,46.296913146972656,88.2385025024414,60.38249969482422,164.33999633789062,112.61482238769531,361.010009765625,17.635332107543945
2019-03-25,45.73714065551758,88.71299743652344,59.86899948120117,166.2899932861328,113.20170593261719,366.2300109863281,17.3613338470459
2019-03-26,45.26459503173828,89.18800354003906,59.492000579833984,167.67999267578125,113.44223022460938,359.9700012207031,17.851333618164062
2019-03-27,45.67171096801758,88.28500366210938,58.9005012512207,165.8699951171875,112.34540557861328,353.3699951171875,18.32200050354004
2019-03-28,45.73229217529297,88.6709976196289,58.61349868774414,165.5500030517578,112.49935913085938,354.6099853515625,18.57466697692871
2019-03-29,46.03034591674805,89.0374984741211,58.84450149536133,166.69000244140625,113.47108459472656,356.55999755859375,18.657333374023438
2019-04-01,46.34294891357422,90.70950317382812,59.94900131225586,168.6999969482422,114.51016998291016,366.9599914550781,19.278667449951172
2019-04-02,47.016624450683594,90.6989974975586,60.277000427246094,174.1999969482422,114.6737289428711,367.7200012207031,19.058666229248047
2019-04-03,47.33892822265625,91.03500366210938,60.54050064086914,173.5399932861328,115.42416381835938,369.75,19.45400047302246
2019-04-04,47.42132568359375,90.94300079345703,60.97249984741211,176.02000427246094,114.83728790283203,367.8800048828125,17.851999282836914
2019-04-05,47.73876953125,91.86399841308594,60.5724983215332,175.72000122070312,115.34720611572266,365.489990234375,18.33066749572754
2019-04-08,48.489994049072266,92.49299621582031,60.41400146484375,174.92999267578125,115.38568878173828,361.4100036621094,18.213333129882812
2019-04-09,48.34458923339844,91.79199981689453,60.134498596191406,177.5800018310547,114.76029968261719,364.7099914550781,18.15399932861328
2019-04-10,48.61600875854492,92.36650085449219,60.3224983215332,177.82000732421875,115.63583374023438,363.9200134277344,18.40399932861328
2019-04-11,48.2113151550293,92.20349884033203,60.47949981689453,177.50999450683594,115.77051544189453,367.6499938964844,17.89466667175293
2019-04-12,48.19192886352539,92.15299987792969,61.13650131225586,179.10000610351562,116.36701965332031,351.1400146484375,17.84666633605957
2019-04-15,48.279170989990234,92.24349975585938,61.326499938964844,179.64999389648438,116.46324920654297,348.8699951171875,17.7586669921875
2019-04-16,48.28400802612305,93.1520004272461,61.59550094604492,178.8699951171875,116.19386291503906,359.4599914550781,18.224000930786133
2019-04-17,49.22425079345703,93.24099731445312,62.00699996948242,178.77999877929688,117.15596008300781,354.739990234375,18.082000732421875
2019-04-18,49.401145935058594,93.08450317382812,62.07350158691406,178.27999877929688,118.6953353881836,360.3500061035156,18.21733283996582
2019-04-22,49.56351089477539,94.3655014038086,62.6879997253418,181.44000244140625,119.070556640625,377.3399963378906,17.516666412353516
2019-04-23,50.278385162353516,96.1884994506836,63.52949905395508,183.77999877929688,120.68690490722656,381.8900146484375,17.593332290649414
2019-04-24,50.20083236694336,95.0875015258789,63.002498626708984,182.5800018310547,120.27318572998047,374.2300109863281,17.243999481201172
2019-04-25,49.74525451660156,95.11250305175781,63.367000579833984,193.25999450683594,124.25633239746094,368.3299865722656,16.5086669921875
2019-04-26,49.50777816772461,97.53150177001953,63.87099838256836,191.49000549316406,124.96827697753906,374.8500061035156,15.675999641418457
2019-04-29,49.58289337158203,96.92150115966797,64.80999755859375,194.77999877929688,124.85283660888672,371.8299865722656,16.097999572753906
2019-04-30,48.62812042236328,96.32599639892578,59.948001861572266,193.39999389648438,125.6513900756836,370.5400085449219,15.912667274475098
2019-05-01,51.01506423950195,95.57599639892578,58.66600036621094,193.02999877929688,123.0344467163086,378.80999755859375,15.600666999816895
2019-05-02,50.68305969238281,95.04100036621094,58.32550048828125,192.52999877929688,121.42772674560547,379.05999755859375,16.273332595825195
2019-05-03,51.31311798095703,98.12300109863281,59.477500915527344,195.47000122070312,124.01578521728516,385.0299987792969,17.00200080871582
2019-05-06,50.52070617675781,97.52749633789062,59.67300033569336,193.8800048828125,123.29420471191406,378.6700134277344,17.022666931152344
2019-05-07,49.15882110595703,96.05000305175781,58.94300079345703,189.77000427246094,120.76386260986328,370.4599914550781,16.470666885375977
2019-05-08,49.16851043701172,95.88849639892578,58.53900146484375,189.5399932861328,120.75425720214844,364.3699951171875,16.32266616821289
2019-05-09,48.640235900878906,94.99349975585938,58.39849853515625,188.64999389648438,120.7446060180664,362.75,16.131999969482422
2019-05-10,47.96639633178711,94.4990005493164,58.38199996948242,188.33999633789062,122.3128662109375,361.0400085449219,15.968000411987305
2019-05-13,45.17861557006836,91.13400268554688,56.829498291015625,181.5399932861328,118.67608642578125,345.260009765625,15.133999824523926
2019-05-14,45.89381790161133,92.00599670410156,56.24300003051758,180.72999572753906,120.0038070678711,345.6099853515625,15.487333297729492
2019-05-15,46.44357681274414,93.55750274658203,58.540000915527344,186.27000427246094,121.69371032714844,354.989990234375,15.463333129882812
2019-05-16,46.23923873901367,95.37850189208984,59.224998474121094,186.99000549316406,124.50384521484375,359.30999755859375,15.222000122070312
2019-05-17,45.97652053833008,93.44999694824219,58.43899917602539,185.3000030517578,123.67335510253906,354.45001220703125,14.0686674118042
2019-05-20,44.53884506225586,92.94850158691406,57.233001708984375,182.72000122070312,121.8868637084961,348.1099853515625,13.690667152404785
2019-05-21,45.39268493652344,92.8759994506836,57.72200012207031,184.82000732421875,122.54352569580078,354.2699890136719,13.67199993133545
2019-05-22,44.46343231201172,92.98400115966797,57.79249954223633,185.32000732421875,123.28706359863281,359.7300109863281,12.84866714477539
2019-05-23,43.70444869995117,90.77400207519531,57.266998291015625,180.8699951171875,121.84821319580078,352.2099914550781,13.03266716003418
2019-05-24,43.53660202026367,91.16400146484375,56.93050003051758,181.05999755859375,121.90617370605469,354.3900146484375,12.708666801452637
2019-05-28,43.35658645629883,91.82150268554688,56.97800064086914,184.30999755859375,121.82890319824219,355.05999755859375,12.579999923706055
2019-05-29,43.14981460571289,90.95950317382812,55.99700164794922,182.19000244140625,120.65080261230469,349.19000244140625,12.657333374023438
2019-05-30,43.37361526489258,90.81600189208984,56.070499420166016,183.00999450683594,121.4136734008789,351.8500061035156,12.54800033569336
2019-05-31,42.587886810302734,88.75350189208984,55.32500076293945,177.47000122070312,119.43406677246094,343.2799987792969,12.343999862670898
2019-06-03,42.15730285644531,84.6344985961914,51.9370002746582,164.14999389648438,115.72587585449219,336.6300048828125,11.9313325881958
2019-06-04,43.699581146240234,86.47799682617188,52.7244987487793,167.5,118.93189239501953,353.3999938964844,12.90666675567627
2019-06-05,44.40503692626953,86.92500305175781,52.231998443603516,168.1699981689453,121.51024627685547,355.7300109863281,13.105999946594238
2019-06-06,45.05699157714844,87.71800231933594,52.38800048828125,168.3300018310547,123.43193054199219,357.1300048828125,13.729999542236328
2019-06-07,46.25626754760742,90.20149993896484,53.41849899291992,173.35000610351562,126.88900756835938,360.8699951171875,13.633333206176758
2019-06-10,46.8474006652832,93.03150177001953,54.13800048828125,174.82000732421875,128.04783630371094,352.010009765625,14.192000389099121
2019-06-11,47.38987350463867,93.18499755859375,54.051998138427734,178.10000610351562,127.56500244140625,351.2699890136719,14.473333358764648
2019-06-12,47.23904800415039,92.76599884033203,53.95500183105469,175.0399932861328,126.97595977783203,345.55999755859375,13.950667381286621
2019-06-13,47.229312896728516,93.51499938964844,54.550498962402344,177.47000122070312,127.7774887084961,343.42999267578125,14.260666847229004
2019-06-14,46.88631820678711,93.4834976196289,54.314998626708984,181.3300018310547,127.90300750732422,339.7300109863281,14.32800006866455
2019-06-17,47.16606903076172,94.30149841308594,54.69449996948242,189.00999450683594,128.2892608642578,350.6199951171875,15.001999855041504
2019-06-18,48.27534484863281,95.06849670410156,55.262001037597656,188.47000122070312,130.5199737548828,357.1199951171875,14.982666969299316
2019-06-19,48.134246826171875,95.43949890136719,55.22549819946289,187.47999572753906,131.03176879882812,363.5199890136719,15.095333099365234
2019-06-20,48.52104568481445,95.90950012207031,55.65999984741211,189.52999877929688,132.24850463867188,365.2099914550781,14.641332626342773
2019-06-21,48.35561752319336,95.56500244140625,56.26850128173828,191.13999938964844,132.26780700683594,369.2099914550781,14.790666580200195
2019-06-24,48.30696487426758,95.69499969482422,55.834999084472656,192.60000610351562,133.0500030517578,371.0400085449219,14.909333229064941
2019-06-25,47.57475662231445,93.91349792480469,54.37900161743164,188.83999633789062,128.84933471679688,360.29998779296875,14.650667190551758
2019-06-26,48.60375213623047,94.8915023803711,54.01599884033203,187.66000366210938,129.3321533203125,362.20001220703125,14.618000030517578
2019-06-27,48.58915710449219,95.21399688720703,53.83150100708008,189.5,129.54461669921875,370.0199890136719,14.855999946594238
2019-06-28,48.14641571044922,94.68150329589844,54.13999938964844,193.0,129.3611602783203,367.32000732421875,14.897333145141602
2019-07-01,49.029457092285156,96.1094970703125,55.0,193.0,131.0220947265625,374.6000061035156,15.14466667175293
2019-07-02,49.31650161743164,96.71549987792969,55.630001068115234,195.0,131.89122009277344,375.42999267578125,14.970000267028809
2019-07-03,49.72518539428711,96.94999694824219,56.14950180053711,197.1999969482422,132.74102783203125,381.7200012207031,15.65999984741211
2019-07-05,49.681400299072266,97.14550018310547,56.63349914550781,196.39999389648438,132.35470581054688,380.54998779296875,15.539999961853027
2019-07-08,48.65726852416992,97.61599731445312,55.839500427246094,195.75999450683594,132.25816345214844,376.1600036621094,15.355999946594238
2019-07-09,48.95404052734375,99.41500091552734,56.214500427246094,199.2100067138672,131.7753448486328,379.92999267578125,15.337332725524902
2019-07-10,49.438133239746094,100.87049865722656,57.045501708984375,202.72999572753906,133.1175994873047,381.0,15.928000450134277
2019-07-11,49.07810974121094,100.05349731445312,57.20399856567383,201.22999572753906,133.64869689941406,379.5,15.90666675567627
2019-07-12,49.45516586303711,100.55000305175781,57.266998291015625,204.8699951171875,134.13157653808594,373.25,16.338666915893555
2019-07-15,49.919803619384766,101.04949951171875,57.5255012512207,203.91000366210938,134.13157653808594,366.6000061035156,16.899999618530273
2019-07-16,49.7470817565918,100.49500274658203,57.67300033569336,203.83999633789062,132.37403869628906,365.989990234375,16.825332641601562
2019-07-17,49.46732711791992,99.60150146484375,57.33700180053711,201.8000030517578,131.5918731689453,362.44000244140625,16.99066734313965
2019-07-18,50.029266357421875,98.8949966430664,57.36199951171875,200.77999877929688,131.73666381835938,325.2099914550781,16.902666091918945
2019-07-19,49.282447814941406,98.22599792480469,56.57749938964844,198.36000061035156,131.92984008789062,315.1000061035156,17.211999893188477
2019-07-22,50.40875244140625,99.28150177001953,56.96049880981445,202.32000732421875,133.6776885986328,310.6199951171875,17.045333862304688
2019-07-23,50.80283737182617,99.72450256347656,57.40250015258789,202.36000061035156,134.50814819335938,307.29998779296875,17.344667434692383
2019-07-24,50.76148986816406,100.04049682617188,56.98649978637695,204.66000366210938,135.88906860351562,317.94000244140625,17.658666610717773
2019-07-25,50.36009979248047,98.69100189208984,56.797000885009766,200.7100067138672,135.37725830078125,326.4599914550781,15.254667282104492
2019-07-26,50.535247802734375,97.15249633789062,62.26100158691406,199.75,136.48776245117188,335.7799987792969,15.202667236328125
2019-07-29,51.007179260253906,95.62249755859375,62.09199905395508,195.94000244140625,136.1884307861328,332.70001220703125,15.718000411987305
2019-07-30,50.788246154785156,94.92649841308594,61.400001525878906,197.0399932861328,135.5318145751953,325.92999267578125,16.150667190551758
2019-07-31,51.82453536987305,93.33899688720703,60.90999984741211,194.22999572753906,131.5918731689453,322.989990234375,16.107332229614258
2019-08-01,50.70309829711914,92.76599884033203,60.5890007019043,192.72999572753906,133.32040405273438,319.5,15.59000015258789
2019-08-02,49.63031768798828,91.16200256347656,59.816001892089844,189.02000427246094,132.20021057128906,318.8299865722656,15.62266731262207
2019-08-05,47.03227233886719,88.25650024414062,57.73749923706055,181.72999572753906,127.67123413085938,307.6300048828125,15.221332550048828
2019-08-06,47.92261505126953,89.3915023803711,58.55400085449219,184.50999450683594,130.0660858154297,310.1000061035156,15.383333206176758
2019-08-07,48.41886520385742,89.66999816894531,58.795501708984375,185.14999389648438,130.63583374023438,304.2900085449219,15.561332702636719
2019-08-08,49.486785888671875,91.64450073242188,60.30950164794922,190.16000366210938,134.12185668945312,315.8999938964844,15.886667251586914
2019-08-09,49.07899856567383,90.37899780273438,59.44499969482422,187.85000610351562,132.98239135742188,308.92999267578125,15.667332649230957
2019-08-12,48.9544677734375,89.24600219726562,58.724998474121094,185.3699951171875,131.1283416748047,310.8299865722656,15.267333030700684
2019-08-13,51.02760314941406,91.21700286865234,59.83649826049805,188.4499969482422,133.8418426513672,312.2799987792969,15.666666984558105
2019-08-14,49.508766174316406,88.14800262451172,58.212501525878906,179.7100067138672,129.81130981445312,299.1099853515625,14.641332626342773
2019-08-15,49.262142181396484,88.80599975585938,58.465999603271484,182.58999633789062,129.52061462402344,295.760009765625,14.37600040435791
2019-08-16,50.42446517944336,89.62850189208984,58.96049880981445,183.6999969482422,131.89437866210938,302.79998779296875,14.662667274475098
2019-08-19,51.36458206176758,90.80599975585938,60.02199935913086,186.1699981689453,134.1034393310547,309.3800048828125,15.121999740600586
2019-08-20,51.36701583862305,90.06900024414062,59.17649841308594,183.80999755859375,132.9892120361328,298.989990234375,15.057332992553711
2019-08-21,51.92376708984375,91.177001953125,59.57899856567383,183.5500030517578,134.4716339111328,297.80999755859375,14.722000122070312
2019-08-22,51.879817962646484,90.23300170898438,59.57600021362305,182.0399932861328,133.49305725097656,296.92999267578125,14.8100004196167
2019-08-23,49.481903076171875,87.48100280761719,57.67900085449219,177.75,129.2396697998047,291.44000244140625,14.09333324432373
2019-08-26,50.42202377319336,88.44349670410156,58.558998107910156,180.36000061035156,131.2355499267578,294.9800109863281,14.333333015441895
2019-08-27,49.85306930541992,88.09149932861328,58.54100036621094,181.3000030517578,131.5165557861328,291.0299987792969,14.272000312805176
2019-08-28,50.187599182128906,88.2125015258789,58.6875,181.75999450683594,131.3421173095703,291.7699890136719,14.37266731262207
2019-08-29,51.037376403808594,89.31999969482422,59.71200180053711,185.57000732421875,133.82247924804688,296.7799987792969,14.780667304992676
2019-08-30,50.9714469909668,88.81449890136719,59.5265007019043,185.6699981689453,133.570556640625,293.75,15.040666580200195
2019-09-03,50.2291145324707,89.49199676513672,58.477500915527344,182.38999938964844,131.8072052001953,289.2900085449219,15.000666618347168
2019-09-04,51.081321716308594,90.03099822998047,59.11349868774414,187.13999938964844,133.3477325439453,291.5199890136719,14.711999893188477
2019-09-05,52.08005142211914,92.03600311279297,60.609500885009766,190.89999389648438,135.69241333007812,293.25,15.305333137512207
2019-09-06,52.07516860961914,91.67549896240234,60.316001892089844,187.49000549316406,134.77200317382812,290.1700134277344,15.16333293914795
2019-09-09,52.29737091064453,91.56749725341797,60.26350021362305,188.75999450683594,133.24114990234375,294.3399963378906,15.452667236328125
2019-09-10,52.915157318115234,91.02749633789062,60.28499984741211,186.1699981689453,131.845947265625,287.989990234375,15.702667236328125
2019-09-11,54.59761047363281,91.14949798583984,61.0,188.49000549316406,131.8847198486328,288.2699890136719,16.47333335876465
2019-09-12,54.47551345825195,92.17749786376953,61.74850082397461,187.47000122070312,133.24114990234375,288.8599853515625,16.391332626342773
2019-09-13,53.41575241088867,91.96700286865234,62.00149917602539,187.19000244140625,133.04734802246094,294.1499938964844,16.34666633605957
2019-09-16,53.696563720703125,90.39199829101562,61.58150100708008,186.22000122070312,132.08816528320312,294.2900085449219,16.187332153320312
2019-09-17,53.891910552978516,91.12750244140625,61.49399948120117,188.0800018310547,133.1151885986328,298.6000061035156,16.319332122802734
2019-09-18,54.39738082885742,90.87300109863281,61.63249969482422,188.13999938964844,134.21002197265625,291.55999755859375,16.232667922973633
2019-09-19,53.95539855957031,91.07499694824219,61.9375,190.13999938964844,136.68069458007812,286.6000061035156,16.440000534057617
2019-09-20,53.166683197021484,89.70800018310547,61.492000579833984,189.92999267578125,135.10140991210938,270.75,16.041332244873047
2019-09-23,53.408416748046875,89.26499938964844,61.734500885009766,186.82000732421875,134.8107452392578,265.9200134277344,16.082000732421875
2019-09-24,53.154457092285156,87.08049774169922,60.916500091552734,181.27999877929688,133.10549926757812,254.58999633789062,14.880666732788086
2019-09-25,53.97248458862305,88.41649627685547,62.297000885009766,182.8000030517578,135.02391052246094,264.75,15.24666690826416
2019-09-26,53.69412612915039,86.99199676513672,62.114498138427734,180.11000061035156,135.19827270507812,263.30999755859375,16.17066764831543
2019-09-27,53.432838439941406,86.27249908447266,61.29750061035156,177.10000610351562,133.44461059570312,263.0799865722656,16.142000198364258
2019-09-30,54.69039535522461,86.79550170898438,61.05699920654297,178.0800018310547,134.7041778564453,267.6199951171875,16.058000564575195
2019-10-01,54.8417854309082,86.78250122070312,60.29999923706055,175.80999755859375,132.80517578125,269.5799865722656,16.312667846679688
2019-10-02,53.46702575683594,85.6614990234375,58.895999908447266,174.60000610351562,130.46044921875,268.0299987792969,16.208667755126953
2019-10-03,53.92121505737305,86.22100067138672,59.471500396728516,179.3800048828125,132.0397186279297,268.1499938964844,15.535332679748535
2019-10-04,55.43272018432617,86.98249816894531,60.54800033569336,180.4499969482422,133.82247924804688,272.7900085449219,15.428667068481445
2019-10-07,55.44492721557617,86.63300323486328,60.412498474121094,179.67999267578125,132.8535919189453,274.4599914550781,15.847999572753906
2019-10-08,54.7953987121582,85.27549743652344,59.506500244140625,177.75,131.44871520996094,270.7200012207031,16.003332138061523
2019-10-09,55.43761444091797,86.09950256347656,60.119998931884766,179.85000610351562,133.938720703125,267.5299987792969,16.302000045776367
2019-10-10,56.184814453125,86.01300048828125,60.4734992980957,180.02999877929688,134.77200317382812,280.4800109863281,16.31599998474121
2019-10-11,57.67924118041992,86.59600067138672,60.785499572753906,184.19000244140625,135.33395385742188,282.92999267578125,16.525999069213867
2019-10-14,57.596214294433594,86.82150268554688,60.88850021362305,183.27999877929688,135.20802307128906,285.5299987792969,17.130666732788086
2019-10-15,57.461917877197266,88.36900329589844,62.11199951171875,188.88999938964844,137.1651153564453,284.25,17.19266700744629
2019-10-16,57.22993087768555,88.87149810791016,62.150001525878906,189.5500030517578,136.04124450683594,286.2799987792969,17.316667556762695
2019-10-17,57.45214080810547,89.3740005493164,62.63999938964844,190.38999938964844,135.34361267089844,293.3500061035156,17.46466636657715
2019-10-18,57.72807312011719,87.87550354003906,62.22050094604492,185.85000610351562,133.13455200195312,275.29998779296875,17.1299991607666
2019-10-21,58.72923278808594,89.28299713134766,62.2140007019043,189.75999450683594,134.12281799316406,278.04998779296875,16.899999618530273
2019-10-22,58.594932556152344,88.2864990234375,62.060001373291016,182.33999633789062,132.12692260742188,266.69000244140625,17.038667678833008
2019-10-23,59.38121032714844,88.1084976196289,62.881500244140625,186.14999389648438,132.96983337402344,271.2699890136719,16.978666305541992
2019-10-24,59.478885650634766,89.03900146484375,62.955501556396484,186.3800048828125,135.58584594726562,271.5,19.978666305541992
2019-10-25,60.211448669433594,88.06649780273438,63.21500015258789,187.88999938964844,136.3512725830078,276.82000732421875,21.875333786010742
2019-10-28,60.81459045410156,88.85399627685547,64.4489974975586,189.39999389648438,139.70359802246094,281.8599853515625,21.847333908081055
2019-10-29,59.408077239990234,88.135498046875,63.03300094604492,189.30999755859375,138.3859405517578,281.2099914550781,21.08133316040039
2019-10-30,59.400753021240234,88.99949645996094,63.03499984741211,188.25,140.1105499267578,291.45001220703125,21.000667572021484
2019-10-31,60.7437744140625,88.83300018310547,62.939998626708984,191.64999389648438,138.90914916992188,287.4100036621094,20.994667053222656
