Date,Open,High,Low,Close,Adj Close,Volume,MA for 10 days,MA for 20 days,MA for 50 days,prediction
2019-06-13,54.23550033569336,54.829498291015625,54.128501892089844,54.550498962402344,54.550498962402344,20814000,53.472049713134766,55.41874980926514,58.46365989685059,57.79249954223633
2019-06-14,54.48699951171875,54.737998962402344,54.07400131225586,54.314998626708984,54.314998626708984,24582000,53.37104949951172,55.17324981689453,58.33914985656738,57.266998291015625
2019-06-17,54.45500183105469,55.06399917602539,54.400001525878906,54.69449996948242,54.69449996948242,19770000,53.64679946899414,54.98602485656738,58.21358985900879,56.93050003051758
2019-06-18,55.57500076293945,55.93899917602539,55.03950119018555,55.262001037597656,55.262001037597656,34526000,53.900549697875974,54.887474822998044,58.10737991333008,56.97800064086914
2019-06-19,55.36199951171875,55.471500396728516,54.80149841308594,55.22549819946289,55.22549819946289,26714000,54.199899673461914,54.76264972686768,58.003609848022464,55.99700164794922
2019-06-20,56.084999084472656,56.13600158691406,55.349998474121094,55.65999984741211,55.65999984741211,24018000,54.527099609375,54.65602474212646,57.91411987304687,56.070499420166016
2019-06-21,55.49300003051758,56.32849884033203,55.486000061035156,56.26850128173828,56.26850128173828,50774000,54.812099838256835,54.606099891662595,57.833039932250976,55.32500076293945
2019-06-24,56.0,56.17850112915039,55.66550064086914,55.834999084472656,55.834999084472656,24236000,54.98179969787598,54.55132484436035,57.74014991760254,51.9370002746582
2019-06-25,55.75400161743164,55.78499984741211,54.22999954223633,54.37900161743164,54.37900161743164,31644000,55.014500045776366,54.42137489318848,57.60499992370605,52.7244987487793
2019-06-26,54.54999923706055,54.75600051879883,53.68450164794922,54.01599884033203,54.01599884033203,34698000,55.0205997467041,54.32232475280762,57.4587899017334,52.231998443603516
2019-06-27,54.337501525878906,54.42300033569336,53.79249954223633,53.83150100708008,53.83150100708008,24078000,54.948699951171875,54.21037483215332,57.303509902954104,52.38800048828125
2019-06-28,53.86149978637695,54.13999938964844,53.689998626708984,54.13999938964844,54.13999938964844,33672000,54.93120002746582,54.15112476348877,57.146169891357424,53.41849899291992
2019-07-01,55.051998138427734,55.429500579833984,54.76649856567383,55.0,55.0,29196000,54.96175003051758,54.30427474975586,57.00469985961914,54.13800048828125
2019-07-02,55.24150085449219,55.644500732421875,54.98350143432617,55.630001068115234,55.630001068115234,20630000,54.99855003356934,54.44954986572266,56.86353988647461,54.051998138427734
2019-07-03,55.92499923706055,56.39950180053711,55.74250030517578,56.14950180053711,56.14950180053711,20154000,55.090950393676756,54.64542503356934,56.71593994140625,53.95500183105469
2019-07-05,55.96849822998047,56.73249816894531,55.875,56.63349914550781,56.63349914550781,29794000,55.18830032348633,54.857699966430665,56.58855995178223,54.550498962402344
2019-07-08,56.29349899291992,56.36050033569336,55.5880012512207,55.839500427246094,55.839500427246094,29888000,55.14540023803711,54.97875003814697,56.43800994873047,54.314998626708984
2019-07-09,55.51599884033203,56.393001556396484,55.35749816894531,56.214500427246094,56.214500427246094,29472000,55.18335037231445,55.08257503509522,56.284879989624024,54.69449996948242
2019-07-10,56.61600112915039,57.117000579833984,56.53300094604492,57.045501708984375,57.045501708984375,30710000,55.45000038146973,55.23225021362305,56.129590072631835,55.262001037597656
2019-07-11,57.30799865722656,57.6619987487793,56.97650146484375,57.20399856567383,57.20399856567383,26004000,55.76880035400391,55.394700050354004,56.074710006713865,55.22549819946289
2019-07-12,57.14649963378906,57.375,56.928001403808594,57.266998291015625,57.266998291015625,21878000,56.11235008239746,55.530525016784665,56.04672996520996,55.65999984741211
2019-07-15,57.266998291015625,57.534000396728516,57.0,57.5255012512207,57.5255012512207,21164000,56.45090026855469,55.691050148010255,56.03072998046875,56.26850128173828
2019-07-16,57.33649826049805,57.92900085449219,57.33649826049805,57.67300033569336,57.67300033569336,25352000,56.718200302124025,55.8399751663208,55.99463996887207,55.834999084472656
2019-07-17,57.54600143432617,57.922000885009766,57.33100128173828,57.33700180053711,57.33700180053711,19538000,56.88890037536621,55.943725204467775,55.94791999816894,54.37900161743164
2019-07-18,57.099998474121094,57.40850067138672,56.643001556396484,57.36199951171875,57.36199951171875,25450000,57.01015014648438,56.050550270080564,55.916299972534176,54.01599884033203
2019-07-19,57.465999603271484,57.57899856567383,56.5625,56.57749938964844,56.57749938964844,23184000,57.00455017089844,56.096425247192386,55.87706993103027,53.83150100708008
2019-07-22,56.77349853515625,57.000999450683594,56.260501861572266,56.96049880981445,56.96049880981445,28914000,57.11665000915527,56.13102512359619,55.848309936523435,54.13999938964844
2019-07-23,57.17250061035156,57.44300079345703,56.64250183105469,57.40250015258789,57.40250015258789,20648000,57.235449981689456,56.20940017700195,55.82871994018555,55.0
2019-07-24,56.63100051879883,57.27299880981445,56.425498962402344,56.98649978637695,56.98649978637695,27192000,57.22954978942871,56.33977508544922,55.83185997009277,55.630001068115234
2019-07-25,56.9474983215332,57.179500579833984,56.18550109863281,56.797000885009766,56.797000885009766,54762000,57.188850021362306,56.47882518768311,55.84293998718262,56.14950180053711
2019-07-26,61.400001525878906,63.419498443603516,61.400001525878906,62.26100158691406,62.26100158691406,121216000,57.688250350952146,56.90030021667481,55.91736000061035,56.63349914550781
2019-07-29,62.125,62.449501037597656,61.5099983215332,62.09199905395508,62.09199905395508,41382000,58.14490013122558,57.29790019989014,55.97470001220703,55.839500427246094
2019-07-30,61.349998474121094,61.84550094604492,61.26599884033203,61.400001525878906,61.400001525878906,28616000,58.51760025024414,57.61790027618408,56.0339200592041,56.214500427246094
2019-07-31,61.243499755859375,61.74549865722656,60.409000396728516,60.90999984741211,60.90999984741211,39960000,58.87490005493164,57.881900215148924,56.107460021972656,57.045501708984375
2019-08-01,60.881500244140625,61.814998626708984,60.349998474121094,60.5890007019043,60.5890007019043,35426000,59.19760017395019,58.103875160217285,56.164800033569335,57.20399856567383
2019-08-02,60.150001525878906,60.474998474121094,59.5,59.816001892089844,59.816001892089844,34910000,59.521450424194335,58.263000297546384,56.20527008056641,57.266998291015625
2019-08-05,58.64849853515625,58.84400177001953,57.13750076293945,57.73749923706055,57.73749923706055,47840000,59.59915046691894,58.35790023803711,56.2146800994873,57.5255012512207
2019-08-06,58.2760009765625,59.06999969482422,58.076499938964844,58.55400085449219,58.55400085449219,36014000,59.714300537109374,58.47487525939941,56.2471501159668,57.67300033569336
2019-08-07,57.88999938964844,58.993499755859375,57.54199981689453,58.795501708984375,58.795501708984375,30686000,59.89520072937012,58.56237525939942,56.2835001373291,57.33700180053711
2019-08-08,59.32149887084961,60.31399917602539,58.70000076293945,60.30950164794922,60.30950164794922,30116000,60.24645080566406,58.717650413513184,56.3697501373291,57.36199951171875
2019-08-09,59.9995002746582,60.222999572753906,59.24449920654297,59.44499969482422,59.44499969482422,20418000,59.96485061645508,58.82655048370361,56.43724014282227,56.57749938964844
2019-08-12,59.0,59.28049850463867,58.43600082397461,58.724998474121094,58.724998474121094,22064000,59.62815055847168,58.886525344848636,56.5052400970459,56.96049880981445
2019-08-13,58.717498779296875,60.27149963378906,58.64950180053711,59.83649826049805,59.83649826049805,28434000,59.47180023193359,58.994700241088864,56.66323005676269,57.40250015258789
2019-08-14,58.80350112915039,59.13949966430664,58.05350112915039,58.212501525878906,58.212501525878906,35430000,59.202050399780276,59.03847522735596,56.77299011230469,56.98649978637695
2019-08-15,58.42150115966797,58.82099914550781,58.150001525878906,58.465999603271484,58.465999603271484,28506000,58.98975028991699,59.093675231933595,56.897670135498046,56.797000885009766
2019-08-16,59.03950119018555,59.19200134277344,58.650001525878906,58.96049880981445,58.96049880981445,24916000,58.90419998168945,59.21282520294189,57.02912010192871,62.26100158691406
2019-08-19,59.59149932861328,60.46950149536133,59.52000045776367,60.02199935913086,60.02199935913086,24450000,59.132649993896486,59.36590023040772,57.16119010925293,62.09199905395508
2019-08-20,59.76750183105469,59.900001525878906,59.15250015258789,59.17649841308594,59.17649841308594,20206000,59.19489974975586,59.454600143432614,57.26196006774902,61.400001525878906
2019-08-21,59.79100036621094,60.02799987792969,59.395999908447266,59.57899856567383,59.57899856567383,14152000,59.2732494354248,59.58422508239746,57.372500076293946,60.90999984741211
2019-08-22,59.689998626708984,59.93899917602539,58.945499420166016,59.57600021362305,59.57600021362305,17352000,59.19989929199219,59.723175048828125,57.484920043945316,60.5890007019043
2019-08-23,59.25849914550781,59.78350067138672,57.5,57.67900085449219,57.67900085449219,36254000,59.02329940795899,59.494075012207034,57.54749008178711,59.816001892089844
2019-08-26,57.97249984741211,58.59299850463867,57.74250030517578,58.558998107910156,58.558998107910156,21166000,59.00669937133789,59.31742496490479,57.63237007141113,57.73749923706055
2019-08-27,59.150001525878906,59.25,58.22800064086914,58.54100036621094,58.54100036621094,23460000,58.87714958190918,59.17447490692139,57.7093000793457,58.55400085449219
2019-08-28,58.243499755859375,58.92499923706055,58.01250076293945,58.6875,58.6875,16810000,58.92464942932129,59.063349914550784,57.77781005859375,58.795501708984375
2019-08-29,59.32099914550781,59.95949935913086,59.263999938964844,59.71200180053711,59.71200180053711,19636000,59.04924964904785,59.019499969482425,57.86754013061523,60.30950164794922
2019-08-30,60.01750183105469,60.01750183105469,59.2859992980957,59.5265007019043,59.5265007019043,18064000,59.10584983825684,59.005024909973145,57.944870147705075,59.44499969482422
2019-09-03,59.092498779296875,59.45399856567383,58.18550109863281,58.477500915527344,58.477500915527344,25908000,58.95139999389649,59.04202499389648,57.98905014038086,58.724998474121094
2019-09-04,58.97249984741211,59.24399948120117,58.576499938964844,59.11349868774414,59.11349868774414,21312000,58.94510002136231,59.069999885559085,58.05462013244629,59.83649826049805
2019-09-05,59.68299865722656,60.70000076293945,59.634498596191406,60.609500885009766,60.609500885009766,26394000,59.0481502532959,59.16069984436035,58.17923011779785,58.212501525878906
2019-09-06,60.457000732421875,60.647499084472656,60.16299819946289,60.316001892089844,60.316001892089844,18972000,59.12215042114258,59.16102485656738,58.30523017883301,58.465999603271484
2019-09-09,60.354000091552734,61.02750015258789,59.65850067138672,60.26350021362305,60.26350021362305,31854000,59.38060035705566,59.20194988250732,58.43387016296387,58.96049880981445
2019-09-10,59.804500579833984,60.5,59.800498962402344,60.28499984741211,60.28499984741211,27922000,59.55320053100586,59.27994995117187,58.556770172119144,60.02199935913086
2019-09-11,60.19449996948242,61.12350082397461,60.11399841308594,61.0,61.0,23522000,59.79910049438477,59.33812503814697,58.67677017211914,59.17649841308594
2019-09-12,61.173500061035156,62.12099838256836,61.12799835205078,61.74850082397461,61.74850082397461,31644000,60.105200576782224,59.51492500305176,58.79914016723633,59.57899856567383
2019-09-13,61.605499267578125,62.0525016784668,61.354000091552734,62.00149917602539,62.00149917602539,23676000,60.334150314331055,59.69169998168945,58.91618011474609,59.57600021362305
2019-09-16,61.52199935913086,61.95100021362305,61.259498596191406,61.58150100708008,61.58150100708008,28218000,60.53965034484863,59.822750091552734,59.01514015197754,57.67900085449219
2019-09-17,61.58150100708008,61.75,61.16749954223633,61.49399948120117,61.49399948120117,20806000,60.84130020141602,59.89635009765625,59.12823013305664,58.558998107910156
2019-09-18,61.512001037597656,61.8120002746582,60.82350158691406,61.63249969482422,61.63249969482422,17440000,61.093200302124025,60.01915016174316,59.2365901184082,58.54100036621094
2019-09-19,61.61600112915039,62.21699905395508,61.615501403808594,61.9375,61.9375,16554000,61.226000213623045,60.13707523345947,59.334430084228515,58.6875
2019-09-20,61.68199920654297,62.13999938964844,61.17900085449219,61.492000579833984,61.492000579833984,37692000,61.34360008239746,60.23287525177002,59.42019012451172,59.71200180053711
2019-09-23,61.32849884033203,61.98400115966797,61.18899917602539,61.734500885009766,61.734500885009766,20798000,61.49070014953613,60.4356502532959,59.5095401763916,59.5265007019043
2019-09-24,62.0,62.355499267578125,60.53200149536133,60.916500091552734,60.916500091552734,35804000,61.553850173950195,60.553525352478026,59.57736015319824,58.477500915527344
2019-09-25,60.800498962402344,62.4010009765625,60.459999084472656,62.297000885009766,62.297000885009766,26798000,61.68355026245117,60.74132537841797,59.66984016418457,59.11349868774414
2019-09-26,62.106998443603516,62.23350143432617,61.590999603271484,62.114498138427734,62.114498138427734,23166000,61.720149993896484,60.912675285339354,59.76539009094238,60.609500885009766
2019-09-27,62.14149856567383,62.2495002746582,60.7599983215332,61.29750061035156,61.29750061035156,34122000,61.6497501373291,60.99195022583008,59.84410011291504,60.316001892089844
2019-09-30,61.029998779296875,61.37049865722656,60.67100143432617,61.05699920654297,61.05699920654297,24470000,61.59729995727539,61.06847515106201,59.93369010925293,60.26350021362305
2019-10-01,61.1245002746582,61.643001556396484,60.27750015258789,60.29999923706055,60.29999923706055,24504000,61.47789993286133,61.15960006713867,60.00048011779785,60.28499984741211
2019-10-02,59.82500076293945,59.9379997253418,58.631500244140625,58.895999908447266,58.895999908447266,33030000,61.204249954223634,61.14872512817383,60.03035011291504,61.0
2019-10-03,59.16699981689453,59.54999923706055,58.15700149536133,59.471500396728516,59.471500396728516,28368000,60.95764999389648,61.09182510375977,60.08005012512207,61.74850082397461
2019-10-04,59.714500427246094,60.62300109863281,59.548500061035156,60.54800033569336,60.54800033569336,24282000,60.863249969482425,61.10342502593994,60.15507011413574,62.00149917602539
2019-10-07,60.349998474121094,60.945499420166016,60.21799850463867,60.412498474121094,60.412498474121094,17040000,60.73104972839356,61.11087493896484,60.118100051879885,61.58150100708008
2019-10-08,59.938499450683594,60.34349822998047,59.4739990234375,59.506500244140625,59.506500244140625,20086000,60.590049743652344,61.07194995880127,60.06639007568359,61.49399948120117
2019-10-09,60.06650161743164,60.42300033569336,59.90599822998047,60.119998931884766,60.119998931884766,15948000,60.37234954833984,61.02794990539551,60.04079002380371,61.63249969482422
2019-10-10,59.93000030517578,60.78099822998047,59.893001556396484,60.4734992980957,60.4734992980957,12842000,60.20824966430664,60.96419982910156,60.03206001281738,61.9375
2019-10-11,61.201499938964844,61.4375,60.68199920654297,60.785499572753906,60.785499572753906,22330000,60.157049560546874,60.90339984893799,60.03598999023438,61.492000579833984
2019-10-14,60.69449996948242,61.29399871826172,60.59400177001953,60.88850021362305,60.88850021362305,13296000,60.14019966125488,60.86874980926514,60.057439956665036,61.734500885009766
2019-10-15,61.07500076293945,62.35649871826172,61.04600143432617,62.11199951171875,62.11199951171875,27584000,60.3213996887207,60.89964981079102,60.1449299621582,60.916500091552734
2019-10-16,62.09049987792969,62.70949935913086,61.92649841308594,62.150001525878906,62.150001525878906,22986000,60.646799850463864,60.92552490234375,60.21684997558594,62.297000885009766
2019-10-17,62.56999969482422,63.1875,62.493499755859375,62.63999938964844,62.63999938964844,20958000,60.96364974975586,60.96064987182617,60.29373992919922,62.114498138427734
2019-10-18,62.734500885009766,62.90549850463867,62.00699996948242,62.22050094604492,62.22050094604492,31624000,61.130899810791014,60.997074890136716,60.331959915161136,61.29750061035156
2019-10-21,62.435001373291016,62.675498962402344,61.9995002746582,62.2140007019043,62.2140007019043,18094000,61.31105003356934,61.021049880981444,60.387339935302734,61.05699920654297
2019-10-22,62.2239990234375,62.436500549316406,61.99250030517578,62.060001373291016,62.060001373291016,22862000,61.566400146484376,61.07822494506836,60.45403999328613,60.29999923706055
2019-10-23,62.010501861572266,62.902000427246094,62.010501861572266,62.881500244140625,62.881500244140625,21282000,61.84255027770996,61.1074499130249,60.51494003295898,58.895999908447266
2019-10-24,62.955501556396484,63.14500045776367,62.61750030517578,62.955501556396484,62.955501556396484,20224000,62.090750503540036,61.14950008392334,60.609800033569336,59.471500396728516
2019-10-25,62.599998474121094,63.400001525878906,62.45750045776367,63.21500015258789,63.21500015258789,27104000,62.333700561523436,61.245375061035155,60.70478004455566,60.54800033569336
2019-10-28,63.75,64.96199798583984,63.615501403808594,64.4489974975586,64.4489974975586,65428000,62.689750289916994,61.414974975585935,60.81455001831055,60.412498474121094
2019-10-29,63.79999923706055,64.04000091552734,62.78049850463867,63.03300094604492,63.03300094604492,52654000,62.78185043334961,61.55162506103515,60.87477005004883,59.506500244140625
2019-10-30,62.75749969482422,63.4010009765625,62.532501220703125,63.03499984741211,63.03499984741211,29204000,62.87035026550293,61.7585750579834,60.951940078735355,60.119998931884766
2019-10-31,63.0,63.32600021362305,62.4739990234375,62.939998626708984,62.939998626708984,31904000,62.900350189208986,61.93199996948242,61.01916007995605,60.4734992980957
2019-11-01,63.290000915527344,63.650001525878906,62.98550033569336,63.61249923706055,63.61249923706055,28812000,63.03955001831055,62.08522491455078,61.099890060424805,60.785499572753906
2019-11-04,63.80550003051758,64.625,63.80550003051758,64.48049926757812,64.48049926757812,30632000,63.26619987487793,62.288624954223636,61.23592002868652,60.88850021362305
2019-11-05,64.55999755859375,64.86199951171875,64.46900177001953,64.5719985961914,64.5719985961914,25148000,63.517399597167966,62.541899871826175,61.35618003845215,62.11199951171875
2019-11-06,64.50450134277344,64.64949798583984,64.1135025024414,64.55049896240234,64.55049896240234,24626000,63.68429946899414,62.76342487335205,61.47637001037597,62.150001525878906
2019-11-07,64.71399688720703,66.13249969482422,64.6875,65.34700012207031,65.34700012207031,45140000,63.92344932556152,63.00709991455078,61.60956001281738,62.63999938964844
2019-11-08,65.07599639892578,65.85549926757812,65.07599639892578,65.44999694824219,65.44999694824219,30392000,64.14694900512696,63.24032478332519,61.72431991577148,62.22050094604492
2019-11-11,65.19999694824219,65.24500274658203,64.79350280761719,64.91400146484375,64.91400146484375,17234000,64.19344940185547,63.44159984588623,61.832069931030276,62.2140007019043
2019-11-12,64.92849731445312,65.46749877929688,64.71199798583984,64.8604965209961,64.8604965209961,28852000,64.37619895935059,63.579024696350096,61.95972984313965,62.060001373291016
2019-11-13,64.65899658203125,65.1259994506836,64.60749816894531,64.80899810791016,64.80899810791016,20538000,64.5535987854004,63.71197452545166,62.07363983154297,62.881500244140625
2019-11-14,64.75,65.78600311279297,64.6969985961914,65.4574966430664,65.4574966430664,28948000,64.80534858703614,63.85284938812256,62.1705997467041,62.955501556396484
2019-11-15,65.75250244140625,66.677001953125,65.59449768066406,66.677001953125,66.677001953125,39286000,65.11179885864257,64.07567443847657,62.297819747924805,63.21500015258789
2019-11-18,66.61699676513672,66.69599914550781,65.80799865722656,65.99199676513672,65.99199676513672,27984000,65.26294860839843,64.26457424163819,62.41238967895508,64.4489974975586
2019-11-19,66.33149719238281,66.33149719238281,65.5885009765625,65.62950134277344,65.62950134277344,21864000,65.36869888305664,64.4430492401123,62.51927970886231,63.03300094604492
2019-11-20,65.56800079345703,65.6604995727539,64.46050262451172,65.09300231933594,65.09300231933594,28892000,65.42294921875,64.55362434387207,62.60113975524902,63.03499984741211
2019-11-21,64.9625015258789,65.55599975585938,64.5374984741211,65.00700378417969,65.00700378417969,25546000,65.38894958496094,64.65619945526123,62.66630981445312,62.939998626708984
2019-11-22,65.1500015258789,65.34500122070312,64.46800231933594,64.68350219726562,64.68350219726562,27776000,65.31230010986329,64.72962455749511,62.719949874877926,63.61249923706055
2019-11-25,64.81300354003906,65.52050018310547,64.78050231933594,65.28199768066406,65.28199768066406,23590000,65.3490997314453,64.77127456665039,62.79395980834961,64.48049926757812
2019-11-26,65.49549865722656,65.70050048828125,65.2020034790039,65.6500015258789,65.6500015258789,21910000,65.4280502319336,64.90212459564209,62.87707984924317,64.5719985961914
2019-11-27,65.77100372314453,65.88200378417969,65.47350311279297,65.60649871826172,65.60649871826172,18808000,65.50780029296875,65.03069953918457,62.956559829711914,64.55049896240234
2019-11-29,65.33000183105469,65.49749755859375,65.1614990234375,65.20449829101562,65.20449829101562,12802000,65.48250045776368,65.1439245223999,63.02189979553223,65.34700012207031
2019-12-02,65.12799835205078,65.27200317382812,64.01899719238281,64.44300079345703,64.44300079345703,26538000,65.25910034179688,65.18544960021973,63.08091979980469,65.44999694824219
2019-12-03,63.93299865722656,64.86150360107422,63.852500915527344,64.73699951171875,64.73699951171875,25270000,65.13360061645508,65.19827461242676,63.14096977233887,64.91400146484375
2019-12-04,65.30500030517578,66.2135009765625,65.15249633789062,65.9469985961914,65.9469985961914,35506000,65.16535034179688,65.26702461242675,63.24157974243164,64.8604965209961
2019-12-05,66.3499984741211,66.39900207519531,65.71600341796875,66.3479995727539,66.3479995727539,24408000,65.29085006713868,65.35689964294434,63.322599716186524,64.80899810791016
2019-12-06,66.63749694824219,67.12349700927734,66.5615005493164,66.96949768066406,66.96949768066406,32968000,65.4870994567871,65.43802452087402,63.41969970703125,65.4574966430664
2019-12-09,66.94300079345703,67.87750244140625,66.80349731445312,67.14949798583984,67.14949798583984,30842000,65.73369903564453,65.5229995727539,63.536739654541016,66.677001953125
2019-12-10,66.99700164794922,67.4000015258789,66.69999694824219,67.14450073242188,67.14450073242188,17606000,65.91994934082031,65.63452453613282,63.65848968505859,65.99199676513672
2019-12-11,67.41500091552734,67.49449920654297,67.05500030517578,67.2125015258789,67.2125015258789,20480000,66.07619934082031,65.75212478637695,63.79673973083496,65.62950134277344
2019-12-12,67.1604995727539,67.72899627685547,66.91000366210938,67.42449951171875,67.42449951171875,29114000,66.25799942016602,65.88289985656738,63.96730972290039,65.09300231933594
2019-12-13,67.3949966430664,67.56749725341797,67.08300018310547,67.34349822998047,67.34349822998047,33170000,66.4718994140625,65.97719993591309,64.12474967956543,65.00700378417969
2019-12-16,67.75,68.17649841308594,67.53050231933594,68.03500366210938,68.03500366210938,28128000,66.83109970092774,66.0451000213623,64.27448974609375,64.68350219726562
2019-12-17,68.12049865722656,68.21649932861328,67.53849792480469,67.74449920654297,67.74449920654297,32948000,67.13184967041016,66.13272514343262,64.42112976074219,65.28199768066406
2019-12-18,67.8499984741211,67.97149658203125,67.52300262451172,67.59549713134766,67.59549713134766,23330000,67.29669952392578,66.23102493286133,64.58290969848633,65.6500015258789
2019-12-19,67.59549713134766,67.87650299072266,67.4375,67.8219985961914,67.8219985961914,28922000,67.44409942626953,66.3674747467041,64.73694969177247,65.60649871826172
2019-12-20,68.15499877929688,68.19999694824219,67.5364990234375,67.56099700927734,67.56099700927734,50090000,67.50324935913086,66.49517440795898,64.8786996459961,65.20449829101562
2019-12-23,67.9365005493164,68.09249877929688,67.4000015258789,67.53150177001953,67.53150177001953,19936000,67.54144973754883,66.63757438659668,65.01361968994141,64.44300079345703
2019-12-24,67.510498046875,67.60050201416016,67.20850372314453,67.22149658203125,67.22149658203125,13468000,67.54914932250976,66.73454933166504,65.14027961730957,64.73699951171875
2019-12-26,67.32749938964844,68.16000366210938,67.27549743652344,68.12349700927734,68.12349700927734,23662000,67.6402488708496,66.85822410583496,65.26050956726074,65.9469985961914
2019-12-27,68.19999694824219,68.35250091552734,67.6500015258789,67.73200225830078,67.73200225830078,23212000,67.6709991455078,66.96449928283691,65.37214958190918,66.3479995727539
2019-12-30,67.84049987792969,67.8499984741211,66.89199829101562,66.9854965209961,66.9854965209961,19994000,67.63519897460938,67.05354919433594,65.45905952453613,66.96949768066406
2019-12-31,66.78949737548828,67.03299713134766,66.60649871826172,66.96949768066406,66.96949768066406,19514000,67.52864837646484,67.17987403869628,65.55403945922852,67.14949798583984
2020-01-02,67.42050170898438,68.43399810791016,67.32450103759766,68.43399810791016,68.43399810791016,27278000,67.59759826660157,67.36472396850586,65.67843940734863,67.14450073242188
2020-01-03,67.4000015258789,68.6875,67.36599731445312,68.07599639892578,68.07599639892578,23408000,67.64564819335938,67.47117385864257,65.79875930786133,67.2125015258789
2020-01-06,67.58149719238281,69.91600036621094,67.55000305175781,69.8905029296875,69.8905029296875,46768000,67.85249862670898,67.64829902648925,65.93893936157227,67.42449951171875
2020-01-07,70.02300262451172,70.17500305175781,69.5780029296875,69.75550079345703,69.75550079345703,34330000,68.07194900512695,67.7875991821289,66.07493934631347,67.34349822998047
2020-01-08,69.74099731445312,70.59249877929688,69.63150024414062,70.25199890136719,70.25199890136719,35314000,68.34399871826172,67.94272422790527,66.21567932128906,68.03500366210938
2020-01-09,71.09649658203125,71.43399810791016,70.510498046875,70.989501953125,70.989501953125,33200000,68.72079925537109,68.13497428894043,66.3464894104004,67.74449920654297
2020-01-10,71.47350311279297,71.74700164794922,70.9800033569336,71.447998046875,71.447998046875,26258000,69.05324935913086,68.34674911499023,66.514789352417,67.59549713134766
2020-01-13,71.76249694824219,72.0739974975586,71.26850128173828,72.00150299072266,72.00150299072266,30730000,69.48019943237304,68.57559928894042,66.6941194152832,67.8219985961914
2020-01-14,72.0,72.13150024414062,71.38849639892578,71.52950286865234,71.52950286865234,26076000,69.93460006713867,68.78489952087402,66.86590950012207,67.56099700927734
2020-01-15,71.6510009765625,72.03900146484375,71.58300018310547,71.95999908447266,71.95999908447266,21550000,70.43365020751953,68.98114929199218,67.03285949707032,67.53150177001953
2020-01-16,72.27249908447266,72.53500366210938,72.0,72.50800323486328,72.50800323486328,26080000,70.84105072021484,69.21932449340821,67.19340957641602,67.22149658203125
2020-01-17,73.12699890136719,74.02749633789062,72.82749938964844,73.97599792480469,73.97599792480469,52424000,71.43105087280273,69.53834953308106,67.38148956298828,68.12349700927734
2020-01-21,73.94999694824219,74.49400329589844,73.510498046875,74.11250305175781,74.11250305175781,48930000,71.85325088500977,69.85287475585938,67.5727296447754,67.73200225830078
2020-01-22,74.48650360107422,75.02899932861328,74.13300323486328,74.19349670410156,74.19349670410156,28458000,72.29705047607422,70.18449974060059,67.74965957641602,66.9854965209961
2020-01-23,74.37750244140625,74.67500305175781,74.01599884033203,74.2344970703125,74.2344970703125,26650000,72.69530029296875,70.51964950561523,67.92534957885742,66.96949768066406
2020-01-24,74.64099884033203,74.70999908447266,73.15899658203125,73.30850219726562,73.30850219726562,29786000,72.92720031738281,70.82399978637696,68.09323959350586,68.43399810791016
2020-01-27,71.5770034790039,71.8290023803711,70.9749984741211,71.58650207519531,71.58650207519531,34132000,72.94105072021485,70.99715003967285,68.22775970458984,68.07599639892578
2020-01-28,72.08699798583984,72.73999786376953,71.51799774169922,72.5250015258789,72.5250015258789,29724000,72.99340057373047,71.23680000305175,68.38207977294923,69.8905029296875
2020-01-29,72.9229965209961,73.20700073242188,72.26950073242188,72.83499908447266,72.83499908447266,21566000,73.1239501953125,71.52927513122559,68.52962982177735,69.75550079345703
2020-01-30,71.90499877929688,72.76249694824219,71.75,72.7125015258789,72.7125015258789,27110000,73.19920043945312,71.81642532348633,68.65033981323242,70.25199890136719
2020-01-31,73.39299774169922,73.4834976196289,71.35299682617188,71.63899993896484,71.63899993896484,43822000,73.11230010986328,71.97667541503907,68.76327987670898,70.989501953125
2020-02-03,73.0824966430664,74.31500244140625,72.83049774169922,74.12999725341797,74.12999725341797,71636000,73.12770004272461,72.27937545776368,68.93328979492188,71.447998046875
2020-02-04,72.72450256347656,73.36699676513672,71.10150146484375,72.27050018310547,72.27050018310547,95880000,72.94349975585938,72.39837532043457,69.07683975219726,72.00150299072266
2020-02-05,73.18049621582031,73.22899627685547,71.48400115966797,72.30249786376953,72.30249786376953,36376000,72.75439987182617,72.52572517395019,69.22274963378906,71.52950286865234
2020-02-06,72.5989990234375,74.0780029296875,72.52400207519531,73.79850006103516,73.79850006103516,37822000,72.71080017089844,72.70305023193359,69.40504959106445,71.95999908447266
2020-02-07,73.36949920654297,74.26249694824219,73.27050018310547,73.95549774169922,73.95549774169922,28360000,72.7754997253418,72.85135002136231,69.57851959228516,72.50800323486328
2020-02-10,73.86150360107422,75.44400024414062,73.76000213623047,75.43299865722656,75.43299865722656,38302000,73.16014938354492,73.05060005187988,69.77417953491211,73.97599792480469
2020-02-11,75.66349792480469,76.49400329589844,75.27249908447266,75.50299835205078,75.50299835205078,34852000,73.45794906616212,73.22567481994629,69.97210952758789,74.11250305175781
2020-02-12,75.79299926757812,76.01499938964844,75.43350219726562,75.93150329589844,75.93150329589844,31042000,73.7675994873047,73.44577484130859,70.18664962768554,74.19349670410156
2020-02-13,75.5,76.29750061035156,75.19999694824219,75.66950225830078,75.66950225830078,22914000,74.06329956054688,73.63125,70.41117965698243,74.2344970703125
